neighbourhood,room_type,price,number_of_reviews
Roslindale,Entire home/apt,250,0
Roslindale,Private room,65,36
Roslindale,Private room,65,41
Roslindale,Private room,75,1
Roslindale,Private room,79,29
Roslindale,Private room,75,8
Roslindale,Entire home/apt,100,57
Roslindale,Private room,75,67
Roslindale,Private room,58,65
Roslindale,Entire home/apt,229,33
Roslindale,Private room,60,1
Roslindale,Private room,57,17
Roslindale,Entire home/apt,93,1
Roslindale,Entire home/apt,150,12
Roslindale,Entire home/apt,145,7
Roslindale,Private room,60,70
Roslindale,Private room,165,1
Roslindale,Private room,75,1
Roslindale,Private room,49,0
Roslindale,Private room,49,4
Roslindale,Private room,40,31
Roslindale,Entire home/apt,120,16
Roslindale,Private room,70,38
Roslindale,Entire home/apt,150,21
Roslindale,Entire home/apt,175,1
Roslindale,Private room,95,40
Roslindale,Private room,90,43
Roslindale,Private room,95,33
Roslindale,Private room,100,11
Roslindale,Private room,67,20
Roslindale,Private room,55,30
Roslindale,Entire home/apt,200,2
Roslindale,Entire home/apt,150,0
Roslindale,Private room,49,10
Roslindale,Private room,75,17
Roslindale,Entire home/apt,110,55
Roslindale,Private room,115,0
Roslindale,Entire home/apt,125,24
Roslindale,Entire home/apt,200,82
Roslindale,Private room,75,20
Roslindale,Private room,78,21
Roslindale,Private room,50,10
Roslindale,Private room,60,143
Roslindale,Private room,45,2
Roslindale,Entire home/apt,145,26
Roslindale,Private room,45,5
Roslindale,Private room,85,29
Roslindale,Private room,75,9
Roslindale,Private room,50,14
Roslindale,Private room,45,8
Roslindale,Private room,60,117
Roslindale,Entire home/apt,95,53
Roslindale,Entire home/apt,89,3
Roslindale,Entire home/apt,110,0
Roslindale,Private room,65,0
Roslindale,Entire home/apt,285,2
Jamaica Plain,Entire home/apt,140,1
Jamaica Plain,Private room,70,23
Jamaica Plain,Private room,95,14
Jamaica Plain,Private room,55,3
Jamaica Plain,Private room,80,57
Jamaica Plain,Private room,120,58
Jamaica Plain,Private room,65,1
Jamaica Plain,Private room,100,46
Jamaica Plain,Private room,65,68
Jamaica Plain,Private room,60,0
Jamaica Plain,Private room,63,3
Jamaica Plain,Private room,75,4
Jamaica Plain,Private room,65,2
Jamaica Plain,Private room,110,7
Jamaica Plain,Private room,46,18
Jamaica Plain,Private room,75,0
Jamaica Plain,Private room,62,9
Jamaica Plain,Private room,69,0
Jamaica Plain,Private room,69,4
Jamaica Plain,Private room,73,19
Jamaica Plain,Private room,85,22
Jamaica Plain,Private room,120,17
Jamaica Plain,Private room,125,1
Jamaica Plain,Private room,70,7
Jamaica Plain,Private room,100,0
Jamaica Plain,Private room,61,7
Jamaica Plain,Private room,125,132
Jamaica Plain,Private room,100,14
Jamaica Plain,Private room,27,0
Jamaica Plain,Private room,80,12
Jamaica Plain,Private room,85,3
Jamaica Plain,Private room,75,43
Jamaica Plain,Private room,57,1
Jamaica Plain,Private room,100,0
Jamaica Plain,Private room,40,0
Jamaica Plain,Private room,100,20
Jamaica Plain,Private room,70,9
Jamaica Plain,Entire home/apt,190,26
Jamaica Plain,Entire home/apt,149,17
Jamaica Plain,Entire home/apt,168,47
Jamaica Plain,Entire home/apt,205,9
Jamaica Plain,Private room,65,17
Jamaica Plain,Entire home/apt,75,5
Jamaica Plain,Entire home/apt,117,0
Jamaica Plain,Entire home/apt,429,35
Jamaica Plain,Private room,95,53
Jamaica Plain,Private room,69,0
Jamaica Plain,Private room,85,17
Jamaica Plain,Private room,69,13
Jamaica Plain,Entire home/apt,165,9
Jamaica Plain,Entire home/apt,150,2
Jamaica Plain,Entire home/apt,267,0
Jamaica Plain,Private room,87,6
Jamaica Plain,Private room,62,20
Jamaica Plain,Entire home/apt,110,6
Jamaica Plain,Entire home/apt,250,6
Jamaica Plain,Entire home/apt,150,14
Jamaica Plain,Entire home/apt,300,3
Jamaica Plain,Entire home/apt,119,13
Jamaica Plain,Entire home/apt,175,148
Jamaica Plain,Entire home/apt,195,24
Jamaica Plain,Entire home/apt,145,4
Jamaica Plain,Entire home/apt,200,10
Jamaica Plain,Private room,90,42
Jamaica Plain,Entire home/apt,210,41
Jamaica Plain,Private room,75,8
Jamaica Plain,Private room,46,2
Jamaica Plain,Private room,75,12
Jamaica Plain,Entire home/apt,500,8
Jamaica Plain,Private room,60,4
Jamaica Plain,Entire home/apt,130,66
Jamaica Plain,Entire home/apt,190,39
Jamaica Plain,Private room,100,24
Jamaica Plain,Entire home/apt,450,2
Jamaica Plain,Entire home/apt,399,18
Jamaica Plain,Entire home/apt,350,13
Jamaica Plain,Entire home/apt,200,32
Jamaica Plain,Private room,99,2
Jamaica Plain,Entire home/apt,295,0
Jamaica Plain,Private room,107,20
Jamaica Plain,Private room,69,18
Jamaica Plain,Private room,76,57
Jamaica Plain,Entire home/apt,75,48
Jamaica Plain,Private room,55,9
Jamaica Plain,Private room,65,2
Jamaica Plain,Private room,59,1
Jamaica Plain,Private room,88,5
Jamaica Plain,Entire home/apt,164,0
Jamaica Plain,Entire home/apt,90,139
Jamaica Plain,Entire home/apt,185,4
Jamaica Plain,Private room,80,0
Jamaica Plain,Private room,105,21
Jamaica Plain,Private room,90,192
Jamaica Plain,Entire home/apt,100,115
Jamaica Plain,Shared room,100,10
Jamaica Plain,Entire home/apt,200,11
Jamaica Plain,Entire home/apt,300,2
Jamaica Plain,Private room,60,0
Jamaica Plain,Entire home/apt,319,6
Jamaica Plain,Private room,85,91
Jamaica Plain,Private room,70,10
Jamaica Plain,Private room,50,2
Jamaica Plain,Entire home/apt,119,14
Jamaica Plain,Entire home/apt,125,2
Jamaica Plain,Private room,53,5
Jamaica Plain,Private room,125,13
Jamaica Plain,Entire home/apt,199,1
Jamaica Plain,Entire home/apt,205,14
Jamaica Plain,Entire home/apt,114,8
Jamaica Plain,Private room,75,131
Jamaica Plain,Entire home/apt,185,8
Jamaica Plain,Private room,75,150
Jamaica Plain,Entire home/apt,180,0
Jamaica Plain,Shared room,70,5
Jamaica Plain,Entire home/apt,150,71
Jamaica Plain,Entire home/apt,120,10
Jamaica Plain,Private room,92,1
Jamaica Plain,Private room,84,6
Jamaica Plain,Entire home/apt,200,29
Jamaica Plain,Entire home/apt,115,70
Jamaica Plain,Shared room,49,0
Jamaica Plain,Private room,95,25
Jamaica Plain,Entire home/apt,275,1
Jamaica Plain,Entire home/apt,230,75
Jamaica Plain,Entire home/apt,130,59
Jamaica Plain,Entire home/apt,192,20
Jamaica Plain,Entire home/apt,175,99
Jamaica Plain,Private room,70,2
Jamaica Plain,Private room,65,6
Jamaica Plain,Private room,100,1
Jamaica Plain,Entire home/apt,185,0
Jamaica Plain,Entire home/apt,250,3
Jamaica Plain,Entire home/apt,110,3
Jamaica Plain,Entire home/apt,150,0
Jamaica Plain,Entire home/apt,168,23
Jamaica Plain,Private room,60,169
Jamaica Plain,Private room,59,47
Jamaica Plain,Private room,60,15
Jamaica Plain,Entire home/apt,145,7
Jamaica Plain,Private room,80,1
Jamaica Plain,Entire home/apt,114,127
Jamaica Plain,Private room,170,2
Jamaica Plain,Entire home/apt,240,108
Jamaica Plain,Entire home/apt,150,5
Jamaica Plain,Private room,69,11
Jamaica Plain,Private room,80,18
Jamaica Plain,Private room,85,62
Jamaica Plain,Private room,75,58
Jamaica Plain,Entire home/apt,150,1
Jamaica Plain,Private room,70,2
Jamaica Plain,Private room,80,97
Jamaica Plain,Entire home/apt,225,0
Jamaica Plain,Entire home/apt,225,8
Jamaica Plain,Entire home/apt,178,2
Jamaica Plain,Entire home/apt,175,13
Jamaica Plain,Entire home/apt,109,16
Jamaica Plain,Entire home/apt,383,20
Jamaica Plain,Private room,90,0
Jamaica Plain,Entire home/apt,99,23
Jamaica Plain,Private room,50,9
Jamaica Plain,Entire home/apt,300,16
Jamaica Plain,Entire home/apt,184,0
Jamaica Plain,Private room,80,107
Jamaica Plain,Private room,85,26
Jamaica Plain,Entire home/apt,150,10
Jamaica Plain,Entire home/apt,100,1
Jamaica Plain,Private room,100,8
Jamaica Plain,Private room,84,31
Jamaica Plain,Entire home/apt,130,32
Jamaica Plain,Private room,76,84
Jamaica Plain,Private room,100,1
Jamaica Plain,Private room,70,7
Jamaica Plain,Entire home/apt,125,18
Jamaica Plain,Private room,70,6
Jamaica Plain,Private room,75,0
Jamaica Plain,Entire home/apt,170,9
Jamaica Plain,Private room,95,55
Jamaica Plain,Private room,70,10
Jamaica Plain,Entire home/apt,299,0
Jamaica Plain,Private room,70,0
Jamaica Plain,Entire home/apt,155,0
Jamaica Plain,Entire home/apt,250,1
Jamaica Plain,Private room,115,49
Jamaica Plain,Private room,70,145
Jamaica Plain,Entire home/apt,135,68
Jamaica Plain,Private room,120,5
Jamaica Plain,Entire home/apt,130,12
Jamaica Plain,Private room,29,5
Jamaica Plain,Private room,68,9
Jamaica Plain,Entire home/apt,300,9
Jamaica Plain,Private room,50,22
Jamaica Plain,Entire home/apt,119,2
Jamaica Plain,Private room,46,31
Jamaica Plain,Entire home/apt,295,0
Jamaica Plain,Entire home/apt,130,19
Jamaica Plain,Entire home/apt,180,7
Jamaica Plain,Entire home/apt,300,0
Jamaica Plain,Entire home/apt,200,0
Jamaica Plain,Entire home/apt,136,26
Jamaica Plain,Entire home/apt,100,5
Jamaica Plain,Private room,88,48
Jamaica Plain,Private room,95,15
Jamaica Plain,Entire home/apt,135,1
Jamaica Plain,Entire home/apt,135,104
Jamaica Plain,Private room,75,63
Jamaica Plain,Entire home/apt,189,25
Jamaica Plain,Private room,75,41
Jamaica Plain,Private room,55,15
Jamaica Plain,Private room,125,10
Jamaica Plain,Private room,88,184
Jamaica Plain,Private room,72,1
Jamaica Plain,Shared room,22,1
Jamaica Plain,Private room,90,12
Jamaica Plain,Private room,150,0
Jamaica Plain,Private room,82,42
Jamaica Plain,Private room,84,10
Jamaica Plain,Entire home/apt,160,22
Jamaica Plain,Entire home/apt,110,1
Jamaica Plain,Entire home/apt,150,29
Jamaica Plain,Private room,80,1
Jamaica Plain,Entire home/apt,225,5
Jamaica Plain,Private room,65,60
Jamaica Plain,Entire home/apt,275,57
Jamaica Plain,Entire home/apt,300,5
Jamaica Plain,Entire home/apt,185,4
Jamaica Plain,Entire home/apt,175,7
Jamaica Plain,Entire home/apt,175,0
Jamaica Plain,Private room,75,173
Jamaica Plain,Private room,60,88
Jamaica Plain,Entire home/apt,100,1
Jamaica Plain,Private room,75,1
Jamaica Plain,Entire home/apt,94,61
Jamaica Plain,Private room,85,19
Jamaica Plain,Private room,83,13
Jamaica Plain,Private room,75,22
Jamaica Plain,Entire home/apt,168,74
Jamaica Plain,Private room,60,280
Jamaica Plain,Entire home/apt,135,152
Jamaica Plain,Private room,119,15
Jamaica Plain,Entire home/apt,275,0
Jamaica Plain,Entire home/apt,130,28
Jamaica Plain,Entire home/apt,750,1
Jamaica Plain,Entire home/apt,160,0
Jamaica Plain,Private room,65,17
Jamaica Plain,Private room,77,3
Jamaica Plain,Private room,71,198
Jamaica Plain,Entire home/apt,200,1
Jamaica Plain,Private room,55,5
Jamaica Plain,Private room,95,1
Jamaica Plain,Entire home/apt,220,55
Jamaica Plain,Private room,54,0
Jamaica Plain,Private room,72,5
Jamaica Plain,Private room,70,5
Jamaica Plain,Entire home/apt,135,92
Jamaica Plain,Entire home/apt,300,3
Jamaica Plain,Private room,110,68
Jamaica Plain,Private room,70,5
Jamaica Plain,Private room,75,34
Jamaica Plain,Private room,70,4
Jamaica Plain,Private room,88,0
Jamaica Plain,Entire home/apt,480,19
Jamaica Plain,Entire home/apt,550,49
Jamaica Plain,Entire home/apt,180,32
Jamaica Plain,Entire home/apt,325,8
Jamaica Plain,Private room,65,0
Jamaica Plain,Entire home/apt,290,8
Jamaica Plain,Entire home/apt,159,41
Jamaica Plain,Private room,200,16
Jamaica Plain,Private room,95,80
Jamaica Plain,Entire home/apt,65,18
Jamaica Plain,Entire home/apt,99,9
Jamaica Plain,Private room,93,97
Jamaica Plain,Entire home/apt,500,6
Jamaica Plain,Entire home/apt,295,8
Jamaica Plain,Entire home/apt,450,28
Jamaica Plain,Entire home/apt,150,5
Jamaica Plain,Entire home/apt,95,0
Jamaica Plain,Entire home/apt,150,18
Jamaica Plain,Entire home/apt,399,12
Jamaica Plain,Private room,71,19
Jamaica Plain,Entire home/apt,500,0
Jamaica Plain,Private room,70,8
Jamaica Plain,Private room,125,0
Jamaica Plain,Private room,85,23
Jamaica Plain,Private room,61,33
Jamaica Plain,Entire home/apt,250,3
Jamaica Plain,Private room,56,4
Jamaica Plain,Shared room,200,3
Jamaica Plain,Entire home/apt,220,14
Jamaica Plain,Private room,80,1
Jamaica Plain,Private room,60,8
Jamaica Plain,Private room,125,63
Jamaica Plain,Entire home/apt,500,0
Jamaica Plain,Entire home/apt,149,1
Jamaica Plain,Private room,65,3
Jamaica Plain,Entire home/apt,99,7
Jamaica Plain,Private room,67,4
Jamaica Plain,Entire home/apt,180,1
Jamaica Plain,Entire home/apt,170,7
Jamaica Plain,Entire home/apt,115,7
Jamaica Plain,Entire home/apt,235,0
Jamaica Plain,Private room,89,53
Jamaica Plain,Private room,110,29
Jamaica Plain,Private room,84,23
Jamaica Plain,Private room,125,0
Jamaica Plain,Entire home/apt,130,0
Jamaica Plain,Private room,65,1
Jamaica Plain,Private room,86,44
Jamaica Plain,Entire home/apt,75,1
Jamaica Plain,Entire home/apt,255,6
Jamaica Plain,Entire home/apt,145,230
Jamaica Plain,Entire home/apt,199,3
Jamaica Plain,Private room,91,179
Jamaica Plain,Private room,81,13
Jamaica Plain,Private room,60,94
Jamaica Plain,Private room,99,122
Jamaica Plain,Private room,88,115
Jamaica Plain,Entire home/apt,225,7
Jamaica Plain,Private room,50,2
Jamaica Plain,Entire home/apt,225,2
Jamaica Plain,Private room,48,12
Jamaica Plain,Entire home/apt,37,0
Jamaica Plain,Private room,85,119
Jamaica Plain,Entire home/apt,525,7
Jamaica Plain,Private room,100,5
Jamaica Plain,Private room,75,94
Jamaica Plain,Private room,25,2
Jamaica Plain,Private room,50,12
Jamaica Plain,Private room,49,23
Jamaica Plain,Private room,125,0
Jamaica Plain,Entire home/apt,180,0
Jamaica Plain,Private room,60,11
Jamaica Plain,Private room,85,14
Jamaica Plain,Private room,85,62
Jamaica Plain,Private room,64,21
Jamaica Plain,Entire home/apt,725,15
Jamaica Plain,Private room,75,41
Jamaica Plain,Entire home/apt,119,2
Jamaica Plain,Entire home/apt,110,23
Jamaica Plain,Entire home/apt,179,15
Jamaica Plain,Entire home/apt,175,2
Jamaica Plain,Entire home/apt,125,67
Jamaica Plain,Entire home/apt,220,17
Mission Hill,Entire home/apt,299,0
Mission Hill,Entire home/apt,249,0
Mission Hill,Entire home/apt,115,0
Mission Hill,Entire home/apt,239,4
Mission Hill,Private room,75,5
Mission Hill,Private room,30,2
Mission Hill,Private room,45,1
Mission Hill,Private room,160,13
Mission Hill,Private room,62,0
Mission Hill,Private room,872,0
Mission Hill,Private room,55,3
Mission Hill,Private room,79,28
Mission Hill,Private room,60,2
Mission Hill,Private room,79,5
Mission Hill,Private room,75,0
Mission Hill,Entire home/apt,75,404
Mission Hill,Private room,30,0
Mission Hill,Private room,105,23
Mission Hill,Shared room,27,1
Mission Hill,Private room,85,34
Mission Hill,Private room,110,8
Mission Hill,Entire home/apt,199,1
Mission Hill,Private room,45,1
Mission Hill,Entire home/apt,269,2
Mission Hill,Private room,69,8
Mission Hill,Private room,75,0
Mission Hill,Private room,45,4
Mission Hill,Private room,70,6
Mission Hill,Private room,70,7
Mission Hill,Entire home/apt,169,0
Mission Hill,Private room,99,14
Mission Hill,Private room,90,8
Mission Hill,Private room,80,9
Mission Hill,Entire home/apt,275,28
Mission Hill,Private room,71,1
Mission Hill,Private room,125,70
Mission Hill,Entire home/apt,140,0
Mission Hill,Shared room,52,14
Mission Hill,Private room,70,72
Mission Hill,Entire home/apt,208,5
Mission Hill,Entire home/apt,399,31
Mission Hill,Entire home/apt,100,3
Mission Hill,Entire home/apt,59,0
Mission Hill,Entire home/apt,169,0
Mission Hill,Entire home/apt,169,0
Mission Hill,Private room,75,42
Mission Hill,Private room,100,0
Mission Hill,Entire home/apt,115,9
Mission Hill,Entire home/apt,65,3
Mission Hill,Entire home/apt,349,0
Mission Hill,Private room,75,73
Mission Hill,Shared room,35,0
Mission Hill,Entire home/apt,100,0
Mission Hill,Entire home/apt,199,8
Mission Hill,Private room,75,0
Mission Hill,Entire home/apt,160,3
Mission Hill,Entire home/apt,349,0
Mission Hill,Private room,65,50
Mission Hill,Private room,41,2
Mission Hill,Private room,80,0
Mission Hill,Private room,49,14
Mission Hill,Private room,35,1
Mission Hill,Private room,72,4
Mission Hill,Private room,90,3
Mission Hill,Private room,100,2
Mission Hill,Private room,90,0
Mission Hill,Entire home/apt,89,0
Mission Hill,Private room,65,0
Mission Hill,Entire home/apt,170,73
Mission Hill,Entire home/apt,169,1
Mission Hill,Entire home/apt,150,7
Mission Hill,Private room,50,0
Mission Hill,Shared room,20,0
Mission Hill,Private room,56,3
Mission Hill,Entire home/apt,140,10
Mission Hill,Private room,88,20
Mission Hill,Private room,50,0
Mission Hill,Private room,74,25
Mission Hill,Private room,42,1
Mission Hill,Entire home/apt,199,0
Mission Hill,Shared room,40,2
Mission Hill,Entire home/apt,169,0
Mission Hill,Entire home/apt,319,0
Mission Hill,Private room,80,9
Mission Hill,Private room,50,1
Mission Hill,Private room,103,24
Mission Hill,Private room,100,0
Mission Hill,Entire home/apt,160,1
Mission Hill,Private room,42,4
Mission Hill,Entire home/apt,169,2
Mission Hill,Private room,89,27
Mission Hill,Entire home/apt,199,0
Mission Hill,Entire home/apt,150,10
Mission Hill,Entire home/apt,200,1
Mission Hill,Private room,99,9
Mission Hill,Private room,99,1
Mission Hill,Entire home/apt,272,1
Mission Hill,Private room,85,8
Mission Hill,Private room,70,1
Mission Hill,Private room,100,0
Mission Hill,Entire home/apt,109,6
Mission Hill,Private room,80,0
Mission Hill,Private room,79,33
Mission Hill,Shared room,28,11
Mission Hill,Entire home/apt,55,4
Mission Hill,Private room,110,9
Mission Hill,Private room,40,3
Mission Hill,Private room,90,23
Mission Hill,Shared room,80,1
Mission Hill,Private room,74,11
Mission Hill,Entire home/apt,100,29
Mission Hill,Private room,130,15
Mission Hill,Entire home/apt,215,0
Mission Hill,Entire home/apt,349,0
Mission Hill,Entire home/apt,246,1
Mission Hill,Entire home/apt,150,7
Mission Hill,Shared room,45,19
Mission Hill,Entire home/apt,100,7
Mission Hill,Entire home/apt,130,10
Mission Hill,Private room,60,2
Mission Hill,Entire home/apt,175,0
Mission Hill,Entire home/apt,246,2
Longwood Medical Area,Private room,84,158
Longwood Medical Area,Entire home/apt,149,101
Longwood Medical Area,Shared room,75,0
Longwood Medical Area,Private room,84,133
Longwood Medical Area,Entire home/apt,100,0
Bay Village,Entire home/apt,165,19
Bay Village,Entire home/apt,289,1
Bay Village,Entire home/apt,170,0
Bay Village,Entire home/apt,247,0
Bay Village,Entire home/apt,500,0
Bay Village,Entire home/apt,139,2
Bay Village,Entire home/apt,165,38
Bay Village,Entire home/apt,500,1
Bay Village,Entire home/apt,350,1
Bay Village,Entire home/apt,500,9
Bay Village,Entire home/apt,188,13
Bay Village,Entire home/apt,400,5
Bay Village,Entire home/apt,180,14
Bay Village,Entire home/apt,375,0
Bay Village,Private room,99,32
Bay Village,Entire home/apt,170,0
Bay Village,Private room,125,16
Bay Village,Entire home/apt,129,0
Bay Village,Private room,90,11
Bay Village,Entire home/apt,299,0
Bay Village,Entire home/apt,225,11
Bay Village,Entire home/apt,500,3
Bay Village,Entire home/apt,500,0
Bay Village,Private room,99,65
Leather District,Private room,245,0
Leather District,Entire home/apt,390,30
Leather District,Private room,159,37
Leather District,Entire home/apt,295,0
Leather District,Entire home/apt,179,2
Chinatown,Entire home/apt,399,1
Chinatown,Entire home/apt,219,1
Chinatown,Entire home/apt,289,0
Chinatown,Entire home/apt,219,0
Chinatown,Entire home/apt,295,33
Chinatown,Entire home/apt,259,3
Chinatown,Entire home/apt,185,36
Chinatown,Entire home/apt,269,1
Chinatown,Entire home/apt,109,58
Chinatown,Entire home/apt,295,30
Chinatown,Entire home/apt,389,22
Chinatown,Entire home/apt,215,0
Chinatown,Entire home/apt,375,8
Chinatown,Entire home/apt,270,0
Chinatown,Entire home/apt,285,2
Chinatown,Entire home/apt,296,55
Chinatown,Private room,80,0
Chinatown,Entire home/apt,219,2
Chinatown,Entire home/apt,120,13
Chinatown,Entire home/apt,209,0
Chinatown,Entire home/apt,399,1
Chinatown,Private room,159,80
Chinatown,Entire home/apt,125,20
Chinatown,Private room,80,5
Chinatown,Entire home/apt,299,1
Chinatown,Private room,100,5
Chinatown,Entire home/apt,229,0
Chinatown,Entire home/apt,383,57
Chinatown,Entire home/apt,149,40
Chinatown,Entire home/apt,250,33
Chinatown,Entire home/apt,349,4
Chinatown,Entire home/apt,199,0
Chinatown,Entire home/apt,169,0
Chinatown,Private room,300,4
Chinatown,Entire home/apt,169,1
Chinatown,Entire home/apt,349,0
Chinatown,Entire home/apt,319,0
Chinatown,Shared room,100,0
Chinatown,Entire home/apt,179,3
Chinatown,Entire home/apt,289,0
Chinatown,Entire home/apt,209,0
Chinatown,Entire home/apt,199,0
Chinatown,Entire home/apt,319,5
Chinatown,Entire home/apt,135,2
Chinatown,Entire home/apt,169,1
Chinatown,Private room,95,2
Chinatown,Entire home/apt,319,0
Chinatown,Entire home/apt,169,0
Chinatown,Entire home/apt,287,10
Chinatown,Entire home/apt,219,0
Chinatown,Entire home/apt,219,0
Chinatown,Entire home/apt,199,0
Chinatown,Private room,95,2
Chinatown,Entire home/apt,219,0
Chinatown,Entire home/apt,242,0
Chinatown,Entire home/apt,389,3
Chinatown,Entire home/apt,169,1
Chinatown,Entire home/apt,199,0
Chinatown,Entire home/apt,361,0
Chinatown,Entire home/apt,225,0
Chinatown,Entire home/apt,255,62
Chinatown,Entire home/apt,119,0
Chinatown,Entire home/apt,219,0
Chinatown,Entire home/apt,299,50
Chinatown,Entire home/apt,119,0
Chinatown,Entire home/apt,199,1
Chinatown,Entire home/apt,319,0
Chinatown,Private room,93,2
Chinatown,Entire home/apt,199,0
Chinatown,Entire home/apt,299,2
Chinatown,Entire home/apt,349,7
North End,Entire home/apt,275,0
North End,Entire home/apt,299,1
North End,Entire home/apt,375,13
North End,Entire home/apt,140,16
North End,Shared room,35,0
North End,Private room,159,4
North End,Private room,84,29
North End,Private room,100,0
North End,Entire home/apt,125,1
North End,Entire home/apt,150,16
North End,Private room,79,47
North End,Entire home/apt,320,7
North End,Entire home/apt,180,25
North End,Entire home/apt,150,2
North End,Entire home/apt,125,140
North End,Entire home/apt,145,6
North End,Entire home/apt,125,281
North End,Entire home/apt,171,0
North End,Entire home/apt,285,57
North End,Entire home/apt,400,8
North End,Entire home/apt,400,6
North End,Entire home/apt,210,130
North End,Entire home/apt,350,2
North End,Entire home/apt,182,10
North End,Entire home/apt,200,1
North End,Entire home/apt,260,0
North End,Entire home/apt,200,55
North End,Private room,150,5
North End,Entire home/apt,120,21
North End,Private room,102,0
North End,Entire home/apt,210,1
North End,Entire home/apt,159,36
North End,Private room,120,19
North End,Entire home/apt,425,2
North End,Entire home/apt,150,33
North End,Entire home/apt,149,3
North End,Entire home/apt,115,4
North End,Entire home/apt,150,22
North End,Entire home/apt,399,0
North End,Entire home/apt,220,3
North End,Private room,110,41
North End,Entire home/apt,125,244
North End,Entire home/apt,310,22
North End,Entire home/apt,160,25
North End,Entire home/apt,559,0
North End,Private room,175,14
North End,Entire home/apt,159,135
North End,Entire home/apt,190,7
North End,Entire home/apt,165,36
North End,Entire home/apt,195,37
North End,Entire home/apt,195,19
North End,Entire home/apt,300,9
North End,Entire home/apt,135,15
North End,Entire home/apt,125,281
North End,Entire home/apt,125,120
North End,Entire home/apt,212,12
North End,Entire home/apt,200,0
North End,Entire home/apt,425,7
North End,Entire home/apt,180,3
North End,Entire home/apt,165,111
North End,Entire home/apt,120,4
North End,Entire home/apt,250,0
North End,Entire home/apt,129,51
North End,Private room,80,0
North End,Entire home/apt,160,3
North End,Private room,145,7
North End,Entire home/apt,131,5
North End,Entire home/apt,150,84
North End,Entire home/apt,250,37
North End,Entire home/apt,200,15
North End,Entire home/apt,200,3
North End,Entire home/apt,125,171
North End,Entire home/apt,250,8
North End,Entire home/apt,250,10
North End,Entire home/apt,109,43
North End,Entire home/apt,180,42
North End,Entire home/apt,245,0
North End,Entire home/apt,249,31
North End,Entire home/apt,135,236
North End,Entire home/apt,300,6
North End,Private room,103,2
North End,Private room,120,27
North End,Entire home/apt,250,1
North End,Private room,69,160
North End,Entire home/apt,125,190
North End,Entire home/apt,225,0
North End,Entire home/apt,240,1
North End,Entire home/apt,180,6
North End,Entire home/apt,200,0
North End,Shared room,60,3
North End,Entire home/apt,200,6
North End,Entire home/apt,315,0
North End,Entire home/apt,380,75
North End,Entire home/apt,220,72
North End,Entire home/apt,180,5
North End,Entire home/apt,140,8
North End,Entire home/apt,180,0
North End,Entire home/apt,200,80
North End,Entire home/apt,239,19
North End,Entire home/apt,425,0
North End,Entire home/apt,199,67
North End,Entire home/apt,600,8
North End,Entire home/apt,175,11
North End,Entire home/apt,175,3
North End,Entire home/apt,250,0
North End,Entire home/apt,225,11
North End,Entire home/apt,325,48
North End,Entire home/apt,175,73
North End,Entire home/apt,179,24
North End,Entire home/apt,99,49
North End,Entire home/apt,165,22
North End,Private room,290,15
North End,Private room,130,0
North End,Entire home/apt,179,68
North End,Private room,95,32
North End,Entire home/apt,152,19
North End,Entire home/apt,200,4
North End,Private room,130,1
North End,Private room,175,36
North End,Entire home/apt,139,47
North End,Entire home/apt,255,64
North End,Entire home/apt,345,0
North End,Private room,50,0
North End,Entire home/apt,119,45
North End,Entire home/apt,135,6
North End,Entire home/apt,200,7
North End,Entire home/apt,275,18
North End,Entire home/apt,139,27
North End,Entire home/apt,199,19
North End,Entire home/apt,99,73
North End,Entire home/apt,135,41
North End,Shared room,72,17
North End,Entire home/apt,45,0
North End,Entire home/apt,200,20
North End,Entire home/apt,175,3
North End,Private room,175,1
North End,Entire home/apt,200,9
North End,Entire home/apt,195,30
North End,Entire home/apt,235,1
North End,Entire home/apt,195,2
North End,Entire home/apt,150,4
North End,Entire home/apt,235,1
North End,Entire home/apt,185,2
Roxbury,Private room,35,2
Roxbury,Entire home/apt,139,2
Roxbury,Entire home/apt,145,2
Roxbury,Private room,79,2
Roxbury,Entire home/apt,209,2
Roxbury,Private room,99,79
Roxbury,Private room,90,2
Roxbury,Private room,79,31
Roxbury,Shared room,22,3
Roxbury,Shared room,41,6
Roxbury,Shared room,100,0
Roxbury,Private room,145,36
Roxbury,Private room,132,60
Roxbury,Private room,65,173
Roxbury,Entire home/apt,167,27
Roxbury,Private room,75,1
Roxbury,Private room,80,31
Roxbury,Entire home/apt,265,52
Roxbury,Entire home/apt,150,55
Roxbury,Private room,59,8
Roxbury,Private room,165,14
Roxbury,Private room,100,0
Roxbury,Entire home/apt,195,23
Roxbury,Entire home/apt,275,49
Roxbury,Private room,1400,0
Roxbury,Entire home/apt,225,1
Roxbury,Entire home/apt,109,21
Roxbury,Private room,85,25
Roxbury,Private room,75,23
Roxbury,Private room,75,0
Roxbury,Private room,65,1
Roxbury,Entire home/apt,167,54
Roxbury,Entire home/apt,159,81
Roxbury,Entire home/apt,190,0
Roxbury,Private room,95,57
Roxbury,Private room,65,18
Roxbury,Private room,99,80
Roxbury,Entire home/apt,148,0
Roxbury,Entire home/apt,135,163
Roxbury,Entire home/apt,100,15
Roxbury,Private room,65,9
Roxbury,Entire home/apt,140,0
Roxbury,Entire home/apt,536,1
Roxbury,Private room,99,87
Roxbury,Entire home/apt,135,32
Roxbury,Private room,89,42
Roxbury,Private room,100,2
